,user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,school
42513,用户1481,2019/1/4 10:04,2019/1/4 10:05,0,0,0,0
42514,用户1480,2019/1/4 9:56,2019/1/21 11:41,0,0,105.02,0
42515,用户1479,2019/1/4 9:55,2019/1/4 14:45,0,0,16.88,0
42516,用户1478,2019/1/4 9:27,2019/1/4 9:27,0,0,0,0
42517,用户1477,2019/1/3 23:45,2019/1/4 8:40,0,0,673.28,0
42518,用户1476,2019/1/3 23:00,2019/1/3 23:01,0,0,0.13,0
42519,用户1475,2019/1/3 22:42,2019/1/3 22:44,0,0,74.1,0
42520,用户1474,2019/1/3 21:48,2019/5/27 21:52,0,0,3.17,0
42521,用户1473,2019/1/3 21:13,2019/1/3 21:13,0,0,14.93,0
42522,用户1472,2019/1/3 21:10,2019/11/25 8:47,0,0,226.43,0
42523,用户1471,2019/1/3 20:41,2019/1/7 14:19,0,0,0.08,0
42524,用户1470,2019/1/3 20:10,2019/1/3 20:10,0,0,21.17,0
42525,用户1469,2019/1/3 19:46,2019/1/3 19:46,0,0,6.78,0
42526,用户1468,2019/1/3 19:03,2019/1/3 19:04,0,0,298.9,0
42527,用户1467,2019/1/3 18:30,2019/1/3 18:32,0,0,0,0
42528,用户1466,2019/1/3 17:34,2019/1/3 17:34,0,0,207.78,0
42529,用户1465,2019/1/3 17:26,2019/10/24 0:29,0,0,207.45,0
42530,用户1464,2019/1/3 17:14,2019/1/3 17:15,0,0,75.82,0
42531,用户1463,2019/1/3 17:05,2019/1/3 17:05,0,0,48.33,0
42532,用户1462,2019/1/3 17:01,2019/1/9 11:41,0,0,697.33,0
42533,用户1461,2019/1/3 16:45,2019/1/3 16:49,0,0,3.83,0
42534,用户1460,2019/1/3 16:36,2019/1/29 9:12,0,0,329.23,0
42535,用户1459,2019/1/3 16:22,2019/1/3 16:22,0,0,12.9,0
42536,用户1458,2019/1/3 16:18,2019/1/3 16:21,0,0,216.3,0
42537,用户1457,2019/1/3 16:08,2019/1/3 16:08,0,0,0,0
42538,用户1456,2019/1/3 15:54,2019/1/3 15:55,0,0,1.87,0
42539,用户1455,2019/1/3 15:52,2019/1/3 15:52,0,0,0.75,0
42540,用户1454,2019/1/3 15:37,2019/1/3 15:37,0,0,0.08,0
42541,用户1453,2019/1/3 15:27,2020/3/25 18:58,0,0,7.38,0
42542,用户1452,2019/1/3 15:07,2019/1/3 15:08,0,0,1.17,0
42543,用户1451,2019/1/3 15:02,2019/1/3 15:03,0,0,16.93,0
42544,用户1450,2019/1/3 14:52,2019/1/3 14:52,0,0,0.08,0
42545,用户1449,2019/1/3 14:47,2019/1/3 14:47,0,0,0,0
42546,用户1448,2019/1/3 14:28,2019/1/3 14:29,0,0,0,0
42547,用户1447,2019/1/3 14:23,2019/1/3 14:24,0,0,101.95,0
42548,用户1446,2019/1/3 14:10,2019/1/10 16:06,0,0,300.82,0
42549,用户1445,2019/1/3 14:04,2019/1/3 14:06,0,0,4.52,0
42550,用户1444,2019/1/3 13:50,2019/1/3 13:50,0,0,0,0
42551,用户1443,2019/1/3 13:44,2019/1/3 13:45,0,0,2.23,0
42552,用户1442,2019/1/3 13:03,2019/1/3 13:58,0,0,0,0
42553,用户1441,2019/1/3 12:44,2019/1/3 12:46,0,0,0.52,0
42554,用户1440,2019/1/3 12:18,2019/1/3 12:19,0,0,73.9,0
42555,用户1439,2019/1/3 11:59,2019/1/3 12:00,0,0,221.95,0
42556,用户1438,2019/1/3 11:44,2019/1/3 11:45,0,0,1.88,0
42557,用户1437,2019/1/3 11:25,2019/1/3 11:26,0,0,0,0
42558,用户1436,2019/1/3 11:15,2019/1/3 11:16,0,0,0.28,0
42559,用户1435,2019/1/3 10:55,2019/4/26 4:22,0,0,202.53,0
42560,用户1434,2019/1/3 10:49,2019/1/3 10:50,0,0,0,0
42561,用户1433,2019/1/3 10:15,2019/1/3 10:15,0,0,0,0
42562,用户1432,2019/1/3 9:40,2019/1/3 9:41,0,0,79.87,0
42563,用户1431,2019/1/3 8:20,2019/8/31 20:29,0,0,1.85,0
42564,用户1430,2019/1/3 5:21,2019/2/10 22:05,0,0,214.12,0
42565,用户1429,2019/1/3 0:01,2019/3/24 22:17,0,0,34.07,0
42566,用户1428,2019/1/2 23:53,2019/1/3 0:04,0,0,0,0
42567,用户1427,2019/1/2 22:20,2019/5/30 16:57,0,0,60.88,0
42568,用户1426,2019/1/2 22:08,2019/1/2 22:09,0,0,1.85,0
42569,用户1425,2019/1/2 21:59,2019/1/2 22:00,0,0,0.25,0
42570,用户1424,2019/1/2 21:25,2019/1/2 21:26,0,0,284.08,0
42571,用户1423,2019/1/2 21:25,2020/5/21 1:49,5,0,"4,171.50",0
42572,用户1422,2019/1/2 20:34,2019/1/2 20:34,0,0,0.88,0
42573,用户1421,2019/1/2 20:33,2019/1/2 20:34,0,0,0,0
42574,用户1420,2019/1/2 19:55,2019/1/2 19:56,0,0,0,0
42575,用户1419,2019/1/2 19:46,2019/1/2 19:46,0,0,0,0
42576,用户1418,2019/1/2 18:17,2019/1/17 15:35,0,0,546.08,0
42577,用户1417,2019/1/2 17:48,2019/1/2 17:50,0,0,45.13,0
42578,用户1416,2019/1/2 17:32,2019/1/2 23:09,0,0,0.95,0
42579,用户1415,2019/1/2 17:19,2019/4/16 21:02,0,0,137.17,0
42580,用户1414,2019/1/2 17:14,2019/10/22 21:42,0,0,62.2,0
42581,用户1413,2019/1/2 17:13,2019/1/2 17:14,0,0,3.88,0
42582,用户1412,2019/1/2 16:59,2019/1/2 17:00,0,0,69.88,0
42583,用户1411,2019/1/2 16:34,2019/1/2 16:36,0,0,97.77,0
42584,用户1410,2019/1/2 16:27,2019/3/15 15:16,0,0,1.37,0
42585,用户1409,2019/1/2 16:26,2020/5/7 14:14,0,0,0,0
42586,用户1408,2019/1/2 15:53,2019/1/2 15:54,0,0,0.18,0
42587,用户1407,2019/1/2 15:24,2019/1/2 15:47,0,0,0,0
42588,用户1406,2019/1/2 15:04,2019/1/2 15:06,0,0,20.1,0
42589,用户1405,2019/1/2 14:33,2019/2/28 10:53,0,0,25.45,0
42590,用户1404,2019/1/2 14:28,2019/1/2 14:29,0,0,59.88,0
42591,用户1403,2019/1/2 14:19,2019/1/2 14:19,0,0,0,0
42592,用户1402,2019/1/2 14:10,2019/1/2 14:47,0,0,33.68,0
42593,用户1401,2019/1/2 13:44,2019/1/2 13:44,0,0,0,0
42594,用户1400,2019/1/2 11:45,2019/1/2 16:33,0,0,370.25,0
42595,用户1399,2019/1/2 10:24,2019/5/21 10:59,0,0,797.85,0
42596,用户1398,2019/1/2 10:04,2019/1/2 10:04,0,0,13.92,0
42597,用户1397,2019/1/2 10:04,2019/1/2 10:04,0,0,0,0
42598,用户1396,2019/1/2 9:59,2019/1/2 11:29,0,0,8.3,0
42599,用户1395,2019/1/2 9:58,2020/3/4 10:08,0,0,168.93,0
42600,用户1394,2019/1/2 9:41,2019/1/2 11:17,0,0,9.12,0
42601,用户1393,2019/1/2 9:31,2020/5/7 21:07,1,0,"3,003.50",0
42602,用户1392,2019/1/2 9:30,2019/1/2 20:27,0,0,4.78,0
42603,用户1391,2019/1/2 9:23,2019/1/2 9:24,0,0,17.98,0
42604,用户1390,2019/1/2 9:10,2020/2/9 12:50,0,0,3.87,0
42605,用户1389,2019/1/2 8:30,2019/1/26 8:55,0,0,13.75,0
42606,用户1388,2019/1/2 0:51,2019/4/1 20:30,0,0,4.15,0
42607,用户1387,2019/1/1 23:33,2019/1/1 23:33,0,0,0.42,0
42608,用户1386,2019/1/1 22:55,2019/1/1 23:00,0,0,0.7,0
42609,用户1385,2019/1/1 21:34,2019/1/1 21:34,0,0,0,0
42610,用户1384,2019/1/1 21:33,2019/1/2 12:01,0,0,285.2,0
42611,用户1383,2019/1/1 20:19,2019/1/1 20:20,0,0,202.45,0
42612,用户1382,2019/1/1 20:17,2019/1/2 16:22,0,0,136.62,0
42613,用户1381,2019/1/1 20:07,2019/6/19 22:04,0,0,153.68,0
42614,用户1380,2019/1/1 18:51,2019/1/1 18:52,0,0,198.68,0
42615,用户1379,2019/1/1 17:11,2019/1/1 17:14,0,0,8.12,0
42616,用户1378,2019/1/1 17:03,2019/1/10 16:33,0,0,765.03,0
42617,用户1377,2019/1/1 16:50,2019/1/1 16:50,0,0,0.1,0
42618,用户1376,2019/1/1 16:22,2019/1/1 16:22,0,0,116.35,0
42619,用户1375,2019/1/1 15:51,2019/1/1 15:54,0,0,57.97,0
42620,用户1374,2019/1/1 15:42,2019/1/1 15:44,0,0,2.97,0
42621,用户1373,2019/1/1 14:15,2019/1/1 14:15,0,0,0.52,0
42622,用户1372,2019/1/1 14:03,2019/1/1 14:04,0,0,0.17,0
42623,用户1371,2019/1/1 13:58,2019/1/1 13:59,0,0,0,0
42624,用户1370,2019/1/1 12:42,2020/2/28 12:19,0,0,993.98,0
42625,用户1369,2019/1/1 12:01,2019/1/1 19:54,0,0,135.92,0
42626,用户1368,2019/1/1 11:02,2019/1/1 11:02,0,0,16.42,0
42627,用户1367,2019/1/1 10:46,2019/3/24 17:27,0,0,15.72,0
42628,用户1366,2018/12/31 22:44,2018/12/31 22:44,0,0,0,0
42629,用户1365,2018/12/31 22:41,2018/12/31 22:42,0,0,43.28,0
42630,用户1364,2018/12/31 16:43,2018/12/31 16:44,0,0,0,0
42631,用户1363,2018/12/31 14:32,2018/12/31 14:32,0,0,21.13,0
42632,用户1362,2018/12/31 14:19,2018/12/31 14:19,0,0,0,0
42633,用户1361,2018/12/31 13:27,2018/12/31 13:27,0,0,2.92,0
42634,用户1360,2018/12/31 13:20,2018/12/31 13:21,0,0,24.93,0
42635,用户1359,2018/12/31 11:59,2019/9/9 20:51,0,0,168.88,0
42636,用户1358,2018/12/31 11:15,2018/12/31 11:16,0,0,0,0
42637,用户1357,2018/12/31 10:00,2018/12/31 10:30,0,0,183.1,0
42638,用户1356,2018/12/31 1:34,2019/1/12 16:13,0,0,99.37,0
42639,用户1355,2018/12/30 23:24,2018/12/30 23:25,0,0,5.9,0
42640,用户1354,2018/12/30 21:34,2018/12/30 21:36,0,0,49.58,0
42641,用户1353,2018/12/30 21:02,2018/12/30 21:05,0,0,104.95,0
42642,用户1352,2018/12/30 19:56,2018/12/30 19:58,0,0,0.68,0
42643,用户1351,2018/12/30 19:45,2019/8/16 18:16,0,0,39.98,0
42644,用户1350,2018/12/30 18:57,2018/12/30 20:25,0,0,0.17,0
42645,用户1349,2018/12/30 18:31,2018/12/30 18:32,0,0,0.17,0
42646,用户1348,2018/12/30 17:57,2018/12/30 17:58,0,0,0,0
42647,用户1347,2018/12/30 17:51,2018/12/30 17:51,0,0,0,0
42648,用户1346,2018/12/30 17:32,2018/12/30 17:33,0,0,191.33,0
42649,用户1345,2018/12/30 17:25,2018/12/30 17:25,0,0,0,0
42650,用户1344,2018/12/30 16:13,2018/12/30 16:13,0,0,0.95,0
42651,用户1343,2018/12/30 14:45,2018/12/30 14:46,0,0,37.95,0
42652,用户1342,2018/12/30 14:29,2019/3/25 20:09,0,0,2.13,0
42653,用户1341,2018/12/30 14:01,2018/12/30 14:03,0,0,90.08,0
42654,用户1340,2018/12/30 13:42,2018/12/30 13:42,0,0,0.42,0
42655,用户1339,2018/12/30 13:30,2018/12/30 13:31,0,0,81.88,0
42656,用户1338,2018/12/30 12:11,2018/12/30 12:12,0,0,0,0
42657,用户1337,2018/12/30 11:58,2020/6/17 15:26,1,0,"3,709.13",嘉应学院
42658,用户1336,2018/12/30 11:37,2019/1/8 15:41,0,0,91.1,0
42659,用户1335,2018/12/29 19:09,2019/8/20 20:16,1,0,12.58,0
42660,用户1334,2018/12/29 18:13,2018/12/29 18:14,0,0,35.98,0
42661,用户1333,2018/12/29 16:58,2019/1/5 15:06,0,0,0.57,0
42662,用户1332,2018/12/29 16:56,2019/2/21 15:04,0,0,418.87,0
42663,用户1331,2018/12/29 16:37,2019/10/8 6:36,0,0,873.17,0
42664,用户1330,2018/12/29 16:08,2019/10/14 15:16,0,0,144.02,0
42665,用户1329,2018/12/29 15:59,2018/12/29 15:59,0,0,0,0
42666,用户1328,2018/12/29 15:57,2018/12/29 15:58,0,0,0.72,0
42667,用户1327,2018/12/29 15:27,2018/12/29 15:27,0,0,6.05,0
42668,用户1326,2018/12/29 15:16,2018/12/29 15:18,0,0,12.93,0
42669,用户1325,2018/12/29 14:20,2018/12/29 14:21,0,0,0,0
42670,用户1324,2018/12/29 14:10,2018/12/29 14:10,0,0,0.08,0
42671,用户1323,2018/12/29 12:15,2018/12/29 12:16,0,0,75.52,0
42672,用户1322,2018/12/29 12:12,2018/12/29 12:13,0,0,8.87,0
42673,用户1321,2018/12/29 11:59,2018/12/29 11:59,0,0,83.28,0
42674,用户1320,2018/12/29 11:55,2018/12/29 11:55,0,0,0.23,0
42675,用户1319,2018/12/29 11:34,2018/12/29 11:35,0,0,0,0
42676,用户1318,2018/12/29 10:59,2019/1/4 12:23,0,0,299.07,0
42677,用户1317,2018/12/29 10:44,2019/11/18 16:07,0,0,329.35,0
42678,用户1316,2018/12/29 10:36,2020/6/18 8:39,4,0,124.93,0
42679,用户1315,2018/12/29 10:36,2019/11/6 9:50,0,0,181.52,0
42680,用户1314,2018/12/29 10:16,2019/9/21 22:38,0,0,5.57,0
42681,用户1313,2018/12/29 9:48,2019/1/5 22:05,0,0,63.63,0
42682,用户1312,2018/12/28 22:39,2019/1/16 10:27,0,0,147.78,0
42683,用户1311,2018/12/28 22:26,2019/1/11 22:10,0,0,0.18,0
42684,用户1310,2018/12/28 22:17,2018/12/28 22:17,0,0,0,0
42685,用户1309,2018/12/28 22:01,2018/12/28 22:01,0,0,0.9,0
42686,用户1308,2018/12/28 21:43,2018/12/28 21:44,0,0,20.02,0
42687,用户1307,2018/12/28 21:11,2018/12/28 21:17,0,0,65.65,0
42688,用户1306,2018/12/28 21:03,2020/5/8 11:59,3,0,"1,011.57",0
42689,用户1305,2018/12/28 20:43,2018/12/28 20:44,0,0,1.1,0
42690,用户1304,2018/12/28 20:23,2018/12/28 20:28,0,0,26.93,0
42691,用户1303,2018/12/28 20:13,2018/12/28 20:15,0,0,142.05,0
42692,用户1302,2018/12/28 19:25,2018/12/28 19:25,0,0,62.03,0
42693,用户1301,2018/12/28 18:04,2019/1/1 15:25,0,0,12.2,0
42694,用户1300,2018/12/28 17:40,2018/12/28 17:42,0,0,8.78,0
42695,用户1299,2018/12/28 17:34,2018/12/28 17:36,0,0,0,0
42696,用户1298,2018/12/28 17:18,2018/12/28 17:39,0,0,0.53,0
42697,用户1297,2018/12/28 17:18,2019/5/6 9:57,0,0,158.85,0
42698,用户1296,2018/12/28 16:56,2018/12/28 16:57,0,0,0.2,0
42699,用户1295,2018/12/28 16:39,2019/4/28 16:52,0,0,3.67,0
42700,用户1294,2018/12/28 16:08,2018/12/28 16:08,0,0,34.88,0
42701,用户1293,2018/12/28 15:42,2018/12/28 15:43,0,0,2.87,0
42702,用户1292,2018/12/28 14:55,2018/12/28 14:55,0,0,0,0
42703,用户1291,2018/12/28 13:33,2018/12/28 14:55,0,0,335.03,0
42704,用户1290,2018/12/28 13:15,2018/12/28 13:16,0,0,8.98,0
42705,用户1289,2018/12/28 11:44,2018/12/28 11:46,0,0,16.83,0
42706,用户1288,2018/12/28 11:37,2018/12/29 9:20,0,0,2.02,0
42707,用户1287,2018/12/28 11:34,2018/12/28 11:35,0,0,0,0
42708,用户1286,2018/12/28 11:20,2018/12/28 11:22,0,0,0,0
42709,用户1285,2018/12/28 11:10,2018/12/28 11:10,0,0,11.82,0
42710,用户1284,2018/12/28 11:01,2018/12/28 11:02,0,0,1.08,0
42711,用户1283,2018/12/28 10:25,2018/12/29 19:51,0,0,174.17,0
42712,用户1282,2018/12/28 10:06,2018/12/28 10:06,0,0,2.92,0
42713,用户1281,2018/12/28 9:56,2018/12/28 9:57,0,0,0,0
42714,用户1280,2018/12/28 9:24,2018/12/28 9:24,0,0,0,0
42715,用户1279,2018/12/28 7:53,2018/12/28 7:55,0,0,4.97,0
42716,用户1278,2018/12/27 22:59,2018/12/27 23:00,1,0,5.95,0
42717,用户1277,2018/12/27 22:50,2018/12/27 22:50,1,0,10.8,0
42718,用户1276,2018/12/27 21:41,2018/12/27 21:41,0,0,0.23,0
42719,用户1275,2018/12/27 20:51,2020/1/10 9:31,0,0,"2,316.93",0
42720,用户1274,2018/12/27 20:27,2018/12/27 20:29,0,0,19.23,0
42721,用户1273,2018/12/27 19:22,2018/12/27 19:22,0,0,10.82,0
42722,用户1272,2018/12/27 14:16,2020/6/18 9:53,3,0,875.23,0
42723,用户1271,2018/12/26 22:29,2018/12/26 22:30,0,0,34.43,0
42724,用户1270,2018/12/26 20:13,2019/11/30 19:31,0,0,393.67,0
42725,用户1269,2018/12/26 19:38,2018/12/26 19:38,0,0,0,0
42726,用户1268,2018/12/26 17:27,2019/1/3 14:15,0,0,734.62,0
42727,用户1267,2018/12/26 13:34,2018/12/26 13:34,0,0,0,0
42728,用户1266,2018/12/26 11:45,2018/12/29 10:44,0,0,9.2,0
42729,用户1265,2018/12/26 11:30,2019/4/5 23:42,0,0,546.43,0
42730,用户1264,2018/12/26 10:44,2018/12/26 10:44,0,0,0.98,0
42731,用户1263,2018/12/26 10:26,2018/12/26 10:27,0,0,0,0
42732,用户1262,2018/12/25 22:43,2018/12/25 22:43,0,0,0,0
42733,用户1261,2018/12/25 20:34,2018/12/25 20:36,0,0,0,0
42734,用户1260,2018/12/25 18:16,2019/4/25 18:37,0,0,0.7,0
42735,用户1259,2018/12/25 17:20,2018/12/25 17:20,0,0,0,0
42736,用户1258,2018/12/25 17:06,2018/12/25 17:06,0,0,0,0
42737,用户1257,2018/12/25 16:58,2018/12/25 16:58,0,0,6.82,0
42738,用户1256,2018/12/25 12:08,2020/6/17 23:47,9,0,"19,249.82",0
42739,用户1255,2018/12/25 10:21,2018/12/25 10:40,0,0,41.03,0
42740,用户1254,2018/12/24 19:22,2019/3/5 10:43,0,0,"1,813.95",0
42741,用户1253,2018/12/24 19:08,2018/12/25 18:25,0,0,180.72,0
42742,用户1252,2018/12/24 18:19,2019/1/14 19:03,0,0,15.83,0
42743,用户1251,2018/12/24 17:56,2019/1/2 15:37,0,0,0,0
42744,用户1250,2018/12/24 16:45,2018/12/25 20:09,0,0,23.97,0
42745,用户1249,2018/12/24 12:49,2018/12/24 12:54,0,0,39.9,0
42746,用户1248,2018/12/24 11:19,2020/5/7 0:02,0,0,"5,947.33",0
42747,用户1247,2018/12/23 21:18,2018/12/23 21:18,0,0,0,0
42748,用户1246,2018/12/23 16:40,2019/4/17 16:30,0,0,201.35,0
42749,用户1245,2018/12/23 16:27,2018/12/23 16:28,0,0,0,0
42750,用户1244,2018/12/23 15:47,2018/12/23 15:48,0,0,0,0
42751,用户1243,2018/12/23 13:41,2018/12/23 13:41,0,0,50.3,0
42752,用户1242,2018/12/23 13:29,2019/1/5 16:18,0,0,"1,785.88",0
42753,用户1241,2018/12/23 11:19,2018/12/23 11:20,0,0,0,0
42754,用户1240,2018/12/22 21:01,2018/12/25 13:06,0,0,204.47,0
42755,用户1239,2018/12/22 14:54,2018/12/22 14:54,0,0,1.35,0
42756,用户1238,2018/12/21 16:41,2018/12/24 10:29,0,0,98.95,0
42757,用户1237,2018/12/21 15:56,2018/12/21 15:58,0,0,2.03,0
42758,用户1236,2018/12/21 14:48,2018/12/21 14:49,0,0,0.15,0
42759,用户1235,2018/12/21 13:45,2019/1/29 10:51,0,0,22.32,0
42760,用户1234,2018/12/21 11:03,2020/2/3 21:38,0,0,139.92,0
42761,用户1233,2018/12/21 0:46,2018/12/21 0:47,0,0,0,0
42762,用户1232,2018/12/20 23:31,2018/12/20 23:32,0,0,0,0
42763,用户1231,2018/12/20 21:59,2018/12/20 21:59,0,0,0,0
42764,用户1230,2018/12/20 21:20,2018/12/20 21:23,0,0,3.92,0
42765,用户1229,2018/12/20 16:51,2018/12/20 16:51,0,0,0.83,0
42766,用户1228,2018/12/20 16:02,2018/12/20 16:03,0,0,3.92,0
42767,用户1227,2018/12/20 14:36,2018/12/20 14:36,0,0,3.02,0
42768,用户1226,2018/12/20 10:49,2018/12/20 10:52,0,0,0,0
42769,用户1225,2018/12/20 10:44,2020/2/7 16:14,0,0,819.32,0
42770,用户1224,2018/12/20 10:34,2018/12/20 11:45,1,0,0,0
42771,用户1223,2018/12/20 10:26,2018/12/20 10:26,0,0,0,0
42772,用户1222,2018/12/20 10:01,2018/12/20 10:01,0,0,0,0
42773,用户1221,2018/12/19 20:47,2018/12/19 20:48,0,0,0,0
42774,用户1220,2018/12/19 19:57,2020/5/1 16:27,0,0,127.25,0
42775,用户1219,2018/12/19 16:55,2018/12/19 16:56,0,0,0,0
42776,用户1218,2018/12/19 14:05,2018/12/19 14:05,0,0,0,0
42777,用户1217,2018/12/19 10:46,2018/12/19 10:46,0,0,0,0
42778,用户1216,2018/12/18 20:48,2019/6/5 17:53,0,0,34.18,0
42779,用户1215,2018/12/18 20:41,2020/5/19 23:20,0,0,49.52,0
42780,用户1214,2018/12/18 19:35,2018/12/18 19:36,0,0,6.02,0
42781,用户1213,2018/12/18 10:35,2018/12/18 10:35,0,0,0,0
42782,用户1212,2018/12/17 19:28,2018/12/17 19:28,0,0,0,0
42783,用户1211,2018/12/17 18:59,2019/9/25 9:19,0,0,615.17,0
42784,用户1210,2018/12/17 18:36,2018/12/17 18:36,0,0,0,0
42785,用户1209,2018/12/17 15:58,2018/12/17 15:59,0,0,0,0
42786,用户1208,2018/12/17 15:49,2019/2/25 14:34,0,0,"5,026.97",0
42787,用户1207,2018/12/17 14:50,2018/12/17 14:51,0,0,0,0
42788,用户1206,2018/12/17 14:35,2018/12/17 14:36,0,0,0,0
42789,用户1205,2018/12/17 13:27,2018/12/17 13:28,0,0,0,0
42790,用户1204,2018/12/17 12:08,2019/2/19 9:39,0,0,490.85,0
42791,用户1203,2018/12/17 10:36,2019/4/8 9:00,0,0,13.05,0
42792,用户1202,2018/12/17 7:33,2019/2/27 11:37,0,0,134.67,0
42793,用户1201,2018/12/16 20:41,2018/12/16 20:41,0,0,0,0
42794,用户1200,2018/12/16 18:52,2018/12/16 19:06,0,0,4.8,0
42795,用户1199,2018/12/16 18:51,2018/12/16 18:52,0,0,0,0
42796,用户1198,2018/12/16 16:35,2018/12/16 16:35,0,0,0,0
42797,用户1197,2018/12/16 11:22,2018/12/16 11:24,0,0,0,0
42798,用户1196,2018/12/16 7:42,2018/12/16 17:14,0,0,277.05,0
42799,用户1195,2018/12/16 0:18,2018/12/16 0:19,0,0,0,0
42800,用户1194,2018/12/15 21:55,2020/5/16 7:38,4,0,"4,197.57",0
42801,用户1193,2018/12/15 21:53,2020/3/18 11:16,0,0,"38,640.13",0
42802,用户1192,2018/12/15 20:59,2020/4/11 19:54,0,0,"1,074.55",0
42803,用户1191,2018/12/15 16:42,2019/5/13 18:08,0,0,"2,202.75",0
42804,用户1190,2018/12/15 14:40,2019/10/11 10:23,0,0,"3,709.87",0
42805,用户1189,2018/12/15 12:46,2018/12/15 12:52,0,0,0,0
42806,用户1188,2018/12/15 12:38,2018/12/15 12:38,0,0,0,0
42807,用户1187,2018/12/15 11:44,2018/12/15 11:47,0,0,0,0
42808,用户1186,2018/12/15 10:20,2018/12/15 10:20,0,0,0,0
42809,用户1185,2018/12/14 22:50,2019/1/13 19:40,0,0,"2,544.12",0
42810,用户1184,2018/12/14 20:37,2018/12/14 20:39,0,0,0,0
42811,用户1183,2018/12/14 20:32,2020/2/3 22:29,0,0,0.57,0
42812,用户1182,2018/12/14 18:29,2018/12/14 18:29,0,0,0,0
42813,用户1181,2018/12/14 17:08,2018/12/15 22:07,0,0,17.18,0
42814,用户1180,2018/12/14 11:36,2020/3/11 10:39,1,0,669.75,0
42815,用户1179,2018/12/14 11:16,2019/4/20 16:41,0,0,629.08,0
42816,用户1178,2018/12/14 11:11,2018/12/14 11:12,0,0,0,0
42817,用户1177,2018/12/14 9:40,2018/12/14 19:59,0,0,0,0
42818,用户1176,2018/12/14 7:44,2019/1/3 16:00,0,0,373.12,0
42819,用户1175,2018/12/14 0:16,2018/12/14 0:17,0,0,0,0
42820,用户1174,2018/12/13 22:08,2018/12/13 22:12,0,0,4.08,0
42821,用户1173,2018/12/13 20:17,2018/12/23 23:02,0,0,674.48,0
42822,用户1172,2018/12/13 19:33,2019/3/18 16:24,0,0,322.4,0
42823,用户1171,2018/12/13 10:12,2019/3/18 13:15,0,0,0.5,0
42824,用户1170,2018/12/12 17:22,2018/12/12 17:23,0,0,0,0
42825,用户1169,2018/12/12 9:33,2020/5/3 19:09,0,0,421.97,0
42826,用户1168,2018/12/11 20:54,2020/6/8 20:26,1,0,"5,503.03",0
42827,用户1167,2018/12/11 20:31,2018/12/11 20:31,0,0,0,0
42828,用户1166,2018/12/11 20:24,2020/4/9 15:04,0,0,24.65,0
42829,用户1165,2018/12/11 14:29,2018/12/11 14:29,0,0,0,0
42830,用户1164,2018/12/11 14:13,2018/12/11 14:14,0,0,0,0
42831,用户1163,2018/12/11 13:58,2019/1/10 21:55,0,0,"3,135.25",0
42832,用户1162,2018/12/11 12:43,2018/12/11 12:43,0,0,0.23,0
42833,用户1161,2018/12/10 21:05,2020/5/17 20:52,2,0,"1,031.58",0
42834,用户1160,2018/12/10 19:59,2019/5/27 12:24,0,0,"1,024.02",0
42835,用户1159,2018/12/10 16:34,2018/12/27 14:07,0,0,"2,640.22",0
42836,用户1158,2018/12/10 16:29,2018/12/13 20:01,0,0,342.57,0
42837,用户1157,2018/12/9 20:08,2018/12/9 20:08,0,0,0,0
42838,用户1156,2018/12/9 19:12,2020/5/11 21:53,3,0,"4,124.18",0
42839,用户1155,2018/12/9 18:20,2019/1/8 3:17,0,0,262.93,0
42840,用户1154,2018/12/9 15:27,2020/3/5 19:23,0,0,"1,250.40",0
42841,用户1153,2018/12/9 10:41,2018/12/9 10:41,0,0,0,0
42842,用户1152,2018/12/9 10:17,2018/12/9 10:18,0,0,49.43,0
42843,用户1151,2018/12/8 22:23,2019/2/2 20:28,0,0,261.03,0
42844,用户1150,2018/12/8 20:29,2018/12/8 20:30,0,0,0,0
42845,用户1149,2018/12/7 18:18,2018/12/7 18:18,0,0,0.45,0
42846,用户1148,2018/12/7 17:10,2019/12/26 23:22,0,0,682.4,0
42847,用户1147,2018/12/7 17:07,2018/12/7 17:09,0,0,33.73,0
42848,用户1146,2018/12/6 16:51,2018/12/6 16:51,0,0,0,0
42849,用户1145,2018/12/6 16:47,2018/12/6 16:48,0,0,0,0
42850,用户1144,2018/12/6 16:44,2019/4/25 17:58,0,0,299.78,0
42851,用户1143,2018/12/6 16:30,2018/12/6 16:31,0,0,0,0
42852,用户1142,2018/12/6 16:18,2018/12/6 16:19,0,0,0,0
42853,用户1141,2018/12/6 16:13,2018/12/6 16:13,0,0,0,0
42854,用户1140,2018/12/6 16:08,2018/12/6 16:09,0,0,0,0
42855,用户1139,2018/12/6 16:04,2018/12/6 16:04,0,0,0,0
42856,用户1138,2018/12/6 15:41,2018/12/6 15:41,0,0,0,0
42857,用户1137,2018/12/6 15:35,2018/12/6 15:37,0,0,0,0
42858,用户1136,2018/12/6 14:29,2020/5/6 13:49,5,0,326.88,0
42859,用户1135,2018/12/6 13:58,2018/12/6 13:58,0,0,0,0
42860,用户1134,2018/12/6 13:52,2018/12/6 14:04,0,0,0,0
42861,用户1133,2018/12/6 13:28,2018/12/6 13:28,0,0,0,0
42862,用户1132,2018/12/6 11:59,2020/5/20 15:21,1,0,"3,802.95",0
42863,用户1131,2018/12/6 11:08,2018/12/6 11:08,0,0,0,0
42864,用户1130,2018/12/6 10:58,2019/3/5 17:46,0,0,0.93,0
